zipcode,group
72340,N/A
72341,N/A
72342,Mixed-Humid
72346,Mixed-Humid
72347,Mixed-Humid
72348,Mixed-Humid
72350,Mixed-Humid
72351,N/A
72352,N/A
72353,N/A
72354,Mixed-Humid
72355,Mixed-Humid
72358,Mixed-Humid
72359,N/A
72360,Mixed-Humid
72364,Mixed-Humid
72365,Mixed-Humid
72366,Mixed-Humid
72367,N/A
72368,Mixed-Humid
72369,N/A
72370,Mixed-Humid
72372,Mixed-Humid
72373,Mixed-Humid
72374,Mixed-Humid
72376,Mixed-Humid
72377,N/A
72379,N/A
72383,N/A
72384,Mixed-Humid
72386,Mixed-Humid
72387,N/A
72389,N/A
72390,Mixed-Humid
72391,N/A
72392,Mixed-Humid
72394,Mixed-Humid
72395,Mixed-Humid
72396,Mixed-Humid
72401,Mixed-Humid
72402,N/A
72403,N/A
72404,Mixed-Humid
72410,Mixed-Humid
72411,Mixed-Humid
72412,Mixed-Humid
72413,Mixed-Humid
72414,Mixed-Humid
72415,Mixed-Humid
72416,Mixed-Humid
72417,Mixed-Humid
72419,Mixed-Humid
72421,Mixed-Humid
72422,Mixed-Humid
72424,N/A
72425,Mixed-Humid
72426,N/A
72427,N/A
72428,Mixed-Humid
72429,Mixed-Humid
72430,Mixed-Humid
72431,N/A
72432,Mixed-Humid
72433,Mixed-Humid
72434,Mixed-Humid
72435,Mixed-Humid
72436,Mixed-Humid
72437,Mixed-Humid
72438,Mixed-Humid
72439,Mixed-Humid
72440,Mixed-Humid
72441,N/A
72442,Mixed-Humid
72443,Mixed-Humid
72444,Mixed-Humid
72445,N/A
72447,Mixed-Humid
72449,N/A
72450,Mixed-Humid
72451,N/A
72453,Mixed-Humid
72454,Mixed-Humid
72455,Mixed-Humid
72456,Mixed-Humid
72457,N/A
72458,Mixed-Humid
72459,Mixed-Humid
72460,Mixed-Humid
72461,Mixed-Humid
72462,N/A
72464,N/A
72465,N/A
72466,Mixed-Humid
72467,N/A
72469,Mixed-Humid
72470,Mixed-Humid
72471,Mixed-Humid
72472,Mixed-Humid
72473,Mixed-Humid
72474,N/A
72475,N/A
72476,Mixed-Humid
72478,Mixed-Humid
72479,Mixed-Humid
72482,Mixed-Humid
72501,Mixed-Humid
72503,N/A
72512,Mixed-Humid
72513,Mixed-Humid
72515,Mixed-Humid
72517,Mixed-Humid
72519,Mixed-Humid
72520,Mixed-Humid
72521,Mixed-Humid
72522,Mixed-Humid
72523,Mixed-Humid
72524,Mixed-Humid
72525,N/A
72526,N/A
72527,Mixed-Humid
72528,Mixed-Humid
72529,Mixed-Humid
72530,Mixed-Humid
72531,Mixed-Humid
72532,Mixed-Humid
72533,Hot-Humid
72534,Mixed-Humid
72536,Mixed-Humid
72537,Mixed-Humid
72538,Mixed-Humid
72539,Mixed-Humid
72540,Mixed-Humid
72542,Mixed-Humid
72543,Mixed-Humid
72544,Mixed-Humid
72545,Mixed-Humid
72546,Mixed-Humid
72550,Mixed-Humid
72553,N/A
72554,Mixed-Humid
72555,Hot-Humid
72556,Mixed-Humid
72560,Hot-Humid
72561,Mixed-Humid
72562,Mixed-Humid
72564,Mixed-Humid
72565,Mixed-Humid
72566,Mixed-Humid
72567,Hot-Humid
72568,Mixed-Humid
72569,Mixed-Humid
72571,Mixed-Humid
72572,Mixed-Humid
72573,Mixed-Humid
72575,N/A
72576,Mixed-Humid
72577,Mixed-Humid
72578,Mixed-Humid
72579,Mixed-Humid
72581,Mixed-Humid
72583,Mixed-Humid
72584,Mixed-Humid
72585,Mixed-Humid
72587,Mixed-Humid
72601,Mixed-Humid
72602,N/A
72611,Mixed-Humid
72613,N/A
72615,N/A
72616,Mixed-Humid
72617,Mixed-Humid
72619,Mixed-Humid
72623,Mixed-Humid
72624,Mixed-Humid
72626,Mixed-Humid
72628,Mixed-Humid
72629,Mixed-Humid
72630,N/A
72631,Mixed-Humid
72632,Mixed-Humid
72633,Mixed-Humid
72634,Mixed-Humid
72635,Mixed-Humid
72636,N/A
72638,Mixed-Humid
72639,Mixed-Humid
72640,Mixed-Humid
72641,Mixed-Humid
72642,Mixed-Humid
72644,Mixed-Humid
72645,Mixed-Humid
72648,Mixed-Humid
72650,Mixed-Humid
72651,Mixed-Humid
72653,Mixed-Humid
72654,N/A
72655,Mixed-Humid
72657,Hot-Humid
72658,Mixed-Humid
72659,Mixed-Humid
72660,Mixed-Humid
72661,Mixed-Humid
72662,Mixed-Humid
72663,Hot-Humid
72666,Mixed-Humid
72668,Mixed-Humid
72669,N/A
72670,Mixed-Humid
72672,N/A
72675,Mixed-Humid
72677,N/A
72679,Mixed-Humid
72680,Hot-Humid
72682,Mixed-Humid
72683,Mixed-Humid
72685,Mixed-Humid
72686,Mixed-Humid
72687,Mixed-Humid
72701,Mixed-Humid
72702,N/A
72703,Mixed-Humid
72704,Mixed-Humid
72711,N/A
72712,Mixed-Humid
72714,Mixed-Humid
72715,Mixed-Humid
72716,Mixed-Humid
72717,Mixed-Humid
72718,Mixed-Humid
72719,Mixed-Humid
72721,Mixed-Humid
72722,Mixed-Humid
72727,Mixed-Humid
72728,N/A
72729,Mixed-Humid
72730,Mixed-Humid
72732,Mixed-Humid
72733,N/A
72734,Mixed-Humid
72735,N/A
72736,Mixed-Humid
72737,N/A
72738,Mixed-Humid
72739,Mixed-Humid
72740,Mixed-Humid
72741,N/A
72742,Mixed-Humid
72744,Mixed-Humid
72745,Mixed-Humid
72747,Mixed-Humid
72749,Mixed-Humid
72751,Mixed-Humid
72752,Mixed-Humid
72753,Mixed-Humid
72756,Mixed-Humid
72757,N/A
72758,Mixed-Humid
72760,Mixed-Humid
72761,Mixed-Humid
72762,Mixed-Humid
72764,Mixed-Humid
72765,N/A
72766,N/A
72768,Mixed-Humid
72769,Mixed-Humid
72770,N/A
72773,Mixed-Humid
72774,Mixed-Humid
72776,Mixed-Humid
72801,Mixed-Humid
72802,Mixed-Humid
72811,N/A
72812,N/A
72820,N/A
72821,Mixed-Humid
72823,Mixed-Humid
72824,Mixed-Humid
72826,N/A
72827,Mixed-Humid
72828,Mixed-Humid
72829,N/A
72830,Mixed-Humid
72832,Mixed-Humid
72833,Mixed-Humid
72834,Mixed-Humid
72835,Mixed-Humid
72837,Mixed-Humid
72838,Mixed-Humid
72839,Mixed-Humid
72840,Mixed-Humid
72841,Mixed-Humid
72842,Mixed-Humid
72843,Mixed-Humid
72845,Mixed-Humid
72846,Mixed-Humid
72847,Mixed-Humid
72851,Mixed-Humid
72852,Mixed-Humid
72853,Mixed-Humid
72854,Mixed-Humid
72855,Mixed-Humid
72856,Mixed-Humid
72857,Mixed-Humid
72858,Mixed-Humid
72860,Mixed-Humid
72863,Mixed-Humid
72865,Mixed-Humid
72901,Mixed-Humid
72902,N/A
72903,Mixed-Humid
72904,Mixed-Humid
72905,Mixed-Humid
72906,N/A
72908,Mixed-Humid
72913,N/A
72914,N/A
72916,Mixed-Humid
72917,N/A
72918,N/A
72919,Mixed-Humid
72921,Mixed-Humid
72923,Mixed-Humid
72926,Mixed-Humid
72927,Mixed-Humid
72928,Mixed-Humid
72930,Mixed-Humid
72932,Mixed-Humid
72933,Mixed-Humid
72934,Mixed-Humid
72935,N/A
72936,Mixed-Humid
72937,Mixed-Humid
72938,Mixed-Humid
72940,Mixed-Humid
72941,Mixed-Humid
72943,Mixed-Humid
72944,Mixed-Humid
72945,N/A
72946,Mixed-Humid
72947,Mixed-Humid
72948,Mixed-Humid
72949,Mixed-Humid
72950,Mixed-Humid
72951,Mixed-Humid
72952,Mixed-Humid
72955,Mixed-Humid
72956,Mixed-Humid
72957,N/A
72958,Mixed-Humid
72959,Mixed-Humid
73001,N/A
73002,Mixed-Humid
73003,Mixed-Humid
73004,Mixed-Humid
73005,Mixed-Humid
73006,Mixed-Humid
73007,Mixed-Humid
73008,Mixed-Humid
73009,Mixed-Humid
73010,Mixed-Humid
73011,Mixed-Humid
73012,Mixed-Humid
73013,Mixed-Humid
73014,Mixed-Humid
73015,Mixed-Humid
73016,Mixed-Humid
73017,Mixed-Humid
73018,Mixed-Humid
73019,Mixed-Humid
73020,Mixed-Humid
73021,Mixed-Humid
73022,N/A
73023,N/A
73024,Mixed-Humid
73025,Mixed-Humid
73026,Mixed-Humid
73027,Mixed-Humid
73028,Mixed-Humid
73029,Mixed-Humid
73030,Mixed-Humid
73031,N/A
73032,N/A
73033,N/A
73034,Mixed-Humid
73036,Mixed-Humid
73038,Mixed-Humid
73039,N/A
73040,Mixed-Humid
73041,Mixed-Humid
73042,Mixed-Humid
73043,Mixed-Humid
73044,Mixed-Humid
73045,Mixed-Humid
73047,Hot-Humid
73048,Mixed-Humid
73049,Mixed-Humid
73050,N/A
73051,Mixed-Humid
73052,Mixed-Humid
73053,Mixed-Humid
73054,Mixed-Humid
73055,Mixed-Humid
73056,Mixed-Humid
73057,Mixed-Humid
73058,Mixed-Humid
73059,Mixed-Humid
73061,Mixed-Humid
73062,Mixed-Humid
73063,Mixed-Humid
73064,Mixed-Humid
73065,Mixed-Humid
73066,N/A
73067,Mixed-Humid
73068,Mixed-Humid
73069,Mixed-Humid
73070,N/A
73071,Mixed-Humid
73072,Mixed-Humid
73073,Mixed-Humid
73074,Mixed-Humid
73075,Mixed-Humid
73077,Mixed-Humid
73078,Mixed-Humid
73079,Mixed-Humid
73080,Mixed-Humid
73082,Mixed-Humid
73083,N/A
73084,Mixed-Humid
73085,N/A
73086,Mixed-Humid
73089,Mixed-Humid
73090,Mixed-Humid
73092,Mixed-Humid
73093,Mixed-Humid
73094,Mixed-Humid
73095,Mixed-Humid
73096,Mixed-Humid
73097,N/A
73098,Mixed-Humid
73099,Mixed-Humid
73101,N/A
73102,Mixed-Humid
73103,Mixed-Humid
73104,Mixed-Humid
73105,Mixed-Humid
73106,Mixed-Humid
73107,Mixed-Humid
73108,Mixed-Humid
73109,Mixed-Humid
73110,Mixed-Humid
73111,Mixed-Humid
73112,Mixed-Humid
73113,N/A
73114,Mixed-Humid
73115,Mixed-Humid
73116,Mixed-Humid
73117,Mixed-Humid
73118,Mixed-Humid
73119,Mixed-Humid
73120,Mixed-Humid
73121,Mixed-Humid
73122,Mixed-Humid
73123,N/A
73124,N/A
73125,N/A
73126,N/A
73127,Mixed-Humid
73128,Mixed-Humid
73129,Mixed-Humid
73130,Mixed-Humid
73131,Mixed-Humid
73132,Mixed-Humid
73134,Mixed-Humid
73135,Mixed-Humid
73136,N/A
73137,N/A
73139,Mixed-Humid
73140,N/A
73141,Mixed-Humid
73142,Mixed-Humid
73143,N/A
73144,N/A
73145,Mixed-Humid
73146,N/A
73147,N/A
73148,N/A
73149,Mixed-Humid
73150,Mixed-Humid
73151,Mixed-Humid
73152,N/A
73153,N/A
73154,N/A
73155,N/A
73156,N/A
73157,N/A
73159,Mixed-Humid
73160,Mixed-Humid
73162,Mixed-Humid
73163,Mixed-Humid
73164,N/A
73165,Mixed-Humid
73167,Mixed-Humid
73169,Mixed-Humid
73170,Mixed-Humid
73172,N/A
73173,Mixed-Humid
73178,N/A
73179,Mixed-Humid
73184,Mixed-Humid
73185,Mixed-Humid
73189,N/A
73190,Mixed-Humid
73193,Mixed-Humid
73194,Mixed-Humid
73195,Mixed-Humid
73196,Mixed-Humid
73197,Mixed-Humid
73198,Mixed-Humid
73199,Mixed-Humid
73301,Hot-Humid
73344,Hot-Humid
73401,Mixed-Humid
73402,N/A
73403,N/A
73425,N/A
73430,Mixed-Humid
73432,Mixed-Humid
73433,Mixed-Humid
73434,Mixed-Humid
73435,N/A
73436,N/A
73437,Mixed-Humid
73438,Mixed-Humid
73439,Mixed-Humid
73440,Mixed-Humid
73441,Mixed-Humid
73442,Mixed-Humid
73443,Mixed-Humid
73444,Mixed-Humid
73446,Mixed-Humid
73447,Mixed-Humid
73448,Mixed-Humid
73449,Mixed-Humid
73450,Mixed-Humid
73451,Hot-Humid
73453,Mixed-Humid
73454,Hot-Humid
73455,N/A
73456,Mixed-Humid
73458,Mixed-Humid
73459,Mixed-Humid
73460,Mixed-Humid
73461,Mixed-Humid
73463,Mixed-Humid
73481,Mixed-Humid
73487,N/A
73488,Mixed-Humid
73491,N/A
73501,Mixed-Humid
73502,N/A
73503,Mixed-Humid
73505,Mixed-Humid
73506,N/A
73507,Mixed-Humid
73520,N/A
73521,Mixed-Humid
73522,N/A
73523,Mixed-Humid
73526,Mixed-Humid
73527,Mixed-Humid
73528,Mixed-Humid
73529,Mixed-Humid
73530,Mixed-Humid
73531,Mixed-Humid
73532,Mixed-Humid
73533,Mixed-Humid
73534,N/A
73536,Mixed-Humid
73537,Mixed-Humid
73538,Mixed-Humid
73539,Mixed-Humid
73540,Mixed-Humid
73541,Mixed-Humid
73542,Mixed-Humid
73543,Mixed-Humid
73544,Mixed-Humid
73546,Mixed-Humid
73547,Mixed-Humid
73548,Mixed-Humid
73549,Mixed-Humid
73550,Mixed-Humid
73551,Mixed-Humid
73552,Mixed-Humid
73553,Mixed-Humid
73554,Mixed-Humid
73555,N/A
73556,N/A
73557,N/A
73558,N/A
73559,Mixed-Humid
73560,Mixed-Humid
73561,Mixed-Humid
73562,Mixed-Humid
73564,Mixed-Humid
73565,Mixed-Humid
73566,Mixed-Humid
73567,N/A
73568,Mixed-Humid
73569,Mixed-Humid
73570,Mixed-Humid
73571,Mixed-Humid
73572,Mixed-Humid
73573,Mixed-Humid
73601,Mixed-Humid
73620,Mixed-Humid
73622,Mixed-Humid
73624,N/A
73625,Mixed-Humid
73626,Mixed-Humid
73627,Mixed-Humid
73628,Mixed-Humid
73632,Mixed-Humid
73638,Mixed-Humid
73639,Mixed-Humid
73641,Mixed-Humid
73642,Mixed-Humid
73644,Mixed-Humid
73645,Mixed-Humid
73646,Mixed-Humid
73647,Mixed-Humid
73648,N/A
73650,Mixed-Humid
73651,Mixed-Humid
73654,Mixed-Humid
73655,Mixed-Humid
73658,Mixed-Humid
73659,Mixed-Humid
73660,Mixed-Humid
73661,Mixed-Humid
73662,Mixed-Humid
73663,Mixed-Humid
73664,Mixed-Humid
73666,Mixed-Humid
73667,Mixed-Humid
73668,Mixed-Humid
73669,Mixed-Humid
73673,Mixed-Humid
73701,Mixed-Humid
73702,N/A
73703,Mixed-Humid
73705,Mixed-Humid
73706,N/A
73716,Mixed-Humid
73717,Mixed-Humid
73718,Mixed-Humid
73719,Mixed-Humid
73720,Mixed-Humid
73722,Mixed-Humid
73724,Mixed-Humid
73726,Mixed-Humid
73727,Mixed-Humid
73728,Mixed-Humid
73729,Mixed-Humid
73730,Mixed-Humid
73731,Mixed-Humid
73733,Mixed-Humid
73734,Mixed-Humid
73735,Mixed-Humid
73736,Mixed-Humid
73737,Mixed-Humid
73738,Mixed-Humid
73739,Mixed-Humid
73741,Mixed-Humid
73742,Mixed-Humid
73743,N/A
73744,Mixed-Humid
73746,N/A
73747,Mixed-Humid
73749,Mixed-Humid
73750,Mixed-Humid
73753,Mixed-Humid
73754,Mixed-Humid
73755,Mixed-Humid
73756,Mixed-Humid
73757,Mixed-Humid
73758,Mixed-Humid
73759,Mixed-Humid
73760,Mixed-Humid
73761,Mixed-Humid
73762,Mixed-Humid
73763,Mixed-Humid
73764,Mixed-Humid
73766,Mixed-Humid
73768,Mixed-Humid
73770,Mixed-Humid
73771,Mixed-Humid
73772,Mixed-Humid
73773,Mixed-Humid
73801,Mixed-Humid
73802,N/A
73832,Mixed-Humid
73834,Mixed-Humid
73835,Mixed-Humid
73838,Mixed-Humid
73840,Mixed-Humid
73841,Mixed-Humid
73842,Mixed-Humid
73843,Mixed-Humid
73844,Mixed-Dry
73848,Mixed-Dry
73851,Mixed-Humid
73852,Mixed-Humid
73853,Mixed-Humid
73855,Mixed-Humid
73857,Mixed-Humid
73858,Mixed-Humid
73859,Mixed-Humid
73860,Mixed-Humid
73901,N/A
73931,Mixed-Dry
73932,Mixed-Dry
73933,Mixed-Dry
73937,Mixed-Dry
73938,Mixed-Dry
73939,Mixed-Dry
73942,Mixed-Dry
73944,Mixed-Dry
73945,Mixed-Dry
73946,Mixed-Dry
73947,Mixed-Dry
73949,Mixed-Dry
73950,Mixed-Dry
73951,Mixed-Dry
74001,N/A
74002,Mixed-Humid
74003,Mixed-Humid
74004,Mixed-Humid
74005,N/A
74006,Mixed-Humid
74008,Mixed-Humid
74010,Mixed-Humid
74011,Mixed-Humid
74012,Mixed-Humid
74013,N/A
74014,Mixed-Humid
74015,Mixed-Humid
74016,Mixed-Humid
74017,Mixed-Humid
74018,N/A
74019,Mixed-Humid
74020,Mixed-Humid
74021,Mixed-Humid
74022,Mixed-Humid
74023,Mixed-Humid
74026,N/A
74027,Mixed-Humid
74028,Mixed-Humid
74029,Mixed-Humid
74030,Mixed-Humid
74031,N/A
74032,Mixed-Humid
74033,Mixed-Humid
74034,N/A
74035,Mixed-Humid
74036,Mixed-Humid
74037,Mixed-Humid
74038,Mixed-Humid
74039,Mixed-Humid
74041,Mixed-Humid
74042,Mixed-Humid
74043,N/A
74044,Mixed-Humid
74045,Mixed-Humid
74046,N/A
74047,Mixed-Humid
74048,Mixed-Humid
74050,N/A
74051,Mixed-Humid
74052,N/A
74053,Mixed-Humid
74054,Mixed-Humid
74055,Mixed-Humid
74056,Mixed-Humid
74058,Mixed-Humid
74059,Mixed-Humid
74060,Mixed-Humid
74061,Mixed-Humid
74062,Mixed-Humid
74063,Mixed-Humid
74066,Mixed-Humid
74067,N/A
74068,N/A
74070,Mixed-Humid
74071,N/A
74072,Mixed-Humid
74073,Mixed-Humid
74074,Mixed-Humid
74075,Mixed-Humid
74076,N/A
74077,Mixed-Humid
74078,Mixed-Humid
74079,Mixed-Humid
74080,Mixed-Humid
74081,Mixed-Humid
74082,N/A
74083,Mixed-Humid
74084,Mixed-Humid
74085,Mixed-Humid
74101,N/A
74102,N/A
74103,Mixed-Humid
74104,Mixed-Humid
74105,Mixed-Humid
74106,Mixed-Humid
74107,Mixed-Humid
74108,Mixed-Humid
74110,Mixed-Humid
74112,Mixed-Humid
74114,Mixed-Humid
74115,Mixed-Humid
74116,Mixed-Humid
74117,Mixed-Humid
74119,Mixed-Humid
74120,Mixed-Humid
74121,N/A
74126,Mixed-Humid
74127,Mixed-Humid
74128,Mixed-Humid
74129,Mixed-Humid
74130,Mixed-Humid
74131,Mixed-Humid
74132,Mixed-Humid
74133,Mixed-Humid
74134,Mixed-Humid
74135,Mixed-Humid
74136,Mixed-Humid
74137,Mixed-Humid
74141,Mixed-Humid
74145,Mixed-Humid
74146,Mixed-Humid
74147,N/A
74148,N/A
74149,N/A
74150,N/A
74152,N/A
74153,N/A
74155,N/A
74156,N/A
74157,N/A
74158,N/A
74159,N/A
74169,N/A
74170,N/A
74171,Mixed-Humid
74172,Mixed-Humid
74182,Mixed-Humid
74183,Mixed-Humid
74184,Mixed-Humid
74186,Mixed-Humid
74187,Mixed-Humid
74189,Mixed-Humid
74192,Mixed-Humid
74193,Mixed-Humid
74194,Mixed-Humid
74301,Mixed-Humid
74330,Mixed-Humid
74331,Mixed-Humid
74332,Mixed-Humid
74333,Mixed-Humid
74335,N/A
74337,Mixed-Humid
74338,Mixed-Humid
74339,Mixed-Humid
74340,N/A
74342,Mixed-Humid
74343,Mixed-Humid
74344,Mixed-Humid
74345,N/A
74346,Mixed-Humid
74347,Mixed-Humid
74349,N/A
74350,N/A
74352,Mixed-Humid
74354,Mixed-Humid
74355,N/A
74358,N/A
74359,Mixed-Humid
74360,Mixed-Humid
74361,Mixed-Humid
74362,N/A
74363,Mixed-Humid
74364,Mixed-Humid
74365,Mixed-Humid
74366,Mixed-Humid
74367,Mixed-Humid
74368,Mixed-Humid
74369,Mixed-Humid
74370,Mixed-Humid
74401,Mixed-Humid
74402,N/A
74403,Mixed-Humid
74421,Mixed-Humid
74422,Mixed-Humid
74423,Mixed-Humid
74425,Mixed-Humid
74426,Mixed-Humid
74427,Mixed-Humid
74428,Mixed-Humid
74429,Mixed-Humid
74430,N/A
74431,N/A
74432,Mixed-Humid
74434,Mixed-Humid
74435,Mixed-Humid
74436,Mixed-Humid
74437,Mixed-Humid
74438,N/A
74439,N/A
74440,N/A
74441,Mixed-Humid
74442,Mixed-Humid
74444,N/A
74445,Mixed-Humid
74446,N/A
74447,Mixed-Humid
74450,Mixed-Humid
74451,Mixed-Humid
74452,Mixed-Humid
74454,Mixed-Humid
74455,Mixed-Humid
74456,N/A
74457,Mixed-Humid
74458,N/A
74459,N/A
74460,N/A
74461,Mixed-Humid
74462,Mixed-Humid
74463,N/A
74464,Mixed-Humid
74465,N/A
74467,Mixed-Humid
74468,N/A
74469,Mixed-Humid
74470,Mixed-Humid
74471,Mixed-Humid
74472,Mixed-Humid
74477,N/A
74501,Mixed-Humid
74502,N/A
74521,N/A
74522,N/A
74523,Mixed-Humid
74525,Mixed-Humid
74528,Mixed-Humid
74529,Mixed-Humid
74530,N/A
74531,Mixed-Humid
74533,Mixed-Humid
74534,Mixed-Humid
74535,N/A
74536,Mixed-Humid
74538,Mixed-Humid
74540,Mixed-Humid
74542,Mixed-Humid
74543,Mixed-Humid
74545,N/A
74546,N/A
74547,Mixed-Humid
74549,Mixed-Humid
74552,Mixed-Humid
74553,Mixed-Humid
74554,N/A
74555,Mixed-Humid
74556,N/A
74557,Mixed-Humid
74558,Mixed-Humid
74559,N/A
74560,Mixed-Humid
74561,Mixed-Humid
74562,Mixed-Humid
74563,Mixed-Humid
74565,N/A
74567,Mixed-Humid
74569,Mixed-Humid
74570,Mixed-Humid
74571,Mixed-Humid
74572,Mixed-Humid
74574,Mixed-Humid
74576,Mixed-Humid
74577,Mixed-Humid
74578,Mixed-Humid
74601,Mixed-Humid
74602,N/A
74604,Mixed-Humid
74630,Mixed-Humid
74631,Mixed-Humid
74632,Mixed-Humid
74633,Mixed-Humid
74636,Mixed-Humid
74637,Mixed-Humid
74640,Mixed-Humid
74641,Mixed-Humid
74643,Mixed-Humid
74644,Mixed-Humid
74646,Mixed-Humid
74647,Mixed-Humid
74650,Mixed-Humid
74651,Mixed-Humid
74652,Mixed-Humid
74653,Mixed-Humid
74701,Mixed-Humid
74702,N/A
74720,N/A
74721,N/A
74722,N/A
74723,Mixed-Humid
74724,Mixed-Humid
74726,Mixed-Humid
74727,Mixed-Humid
74728,Mixed-Humid
74729,Mixed-Humid
74730,Mixed-Humid
74731,Mixed-Humid
74733,Mixed-Humid
74734,Mixed-Humid
74735,Mixed-Humid
74736,Mixed-Humid
74737,N/A
74738,Mixed-Humid
74740,Mixed-Humid
74741,Mixed-Humid
74743,Mixed-Humid
74745,Mixed-Humid
74747,N/A
74748,Mixed-Humid
74750,N/A
74752,N/A
74753,N/A
74754,Mixed-Humid
74755,Mixed-Humid
74756,Mixed-Humid
74759,Mixed-Humid
74760,Mixed-Humid
74761,N/A
74764,Mixed-Humid
74766,Mixed-Humid
74801,Mixed-Humid
74802,N/A
74804,Mixed-Humid
74818,N/A
74820,Mixed-Humid
74821,N/A
74824,Mixed-Humid
74825,Mixed-Humid
74826,Mixed-Humid
74827,Mixed-Humid
74829,Mixed-Humid
74830,N/A
74831,Mixed-Humid
74832,Mixed-Humid
74833,Mixed-Humid
74834,Mixed-Humid
74836,N/A
74837,N/A
74839,Mixed-Humid
74840,Mixed-Humid
74842,N/A
74843,Mixed-Humid
74844,N/A
74845,Mixed-Humid
74848,Mixed-Humid
74849,Mixed-Humid
74850,Mixed-Humid
74851,Mixed-Humid
74852,Mixed-Humid
74854,Mixed-Humid
74855,Mixed-Humid
74856,Mixed-Humid
74857,Mixed-Humid
74859,Mixed-Humid
74860,Mixed-Humid
74864,Mixed-Humid
74865,Mixed-Humid
74866,N/A
74867,Mixed-Humid
74868,Mixed-Humid
74869,Mixed-Humid
74871,Mixed-Humid
74872,Mixed-Humid
74873,Mixed-Humid
74875,Mixed-Humid
74878,Mixed-Humid
74880,Mixed-Humid
74881,Mixed-Humid
74883,Mixed-Humid
74884,Mixed-Humid
74901,Mixed-Humid
74902,Mixed-Humid
74930,Mixed-Humid
74931,Mixed-Humid
74932,Mixed-Humid
74935,N/A
74936,Mixed-Humid
74937,Mixed-Humid
74939,Mixed-Humid
74940,Mixed-Humid
74941,Mixed-Humid
74942,N/A
74943,N/A
74944,Mixed-Humid
74945,N/A
74946,N/A
74947,N/A
74948,Mixed-Humid
74949,Mixed-Humid
74951,N/A
74953,Mixed-Humid
74954,Mixed-Humid
74955,Mixed-Humid
74956,Mixed-Humid
74957,Mixed-Humid
74959,Mixed-Humid
74960,Mixed-Humid
74962,Mixed-Humid
74963,Mixed-Humid
74964,Mixed-Humid
74965,Mixed-Humid
74966,Mixed-Humid
75001,Hot-Humid
75002,Hot-Humid
75006,Hot-Humid
75007,Hot-Humid
75009,Hot-Humid
75010,Hot-Humid
75011,N/A
75013,Hot-Humid
75014,N/A
75015,N/A
75016,N/A
75017,N/A
75019,Hot-Humid
75020,Mixed-Humid
75021,Mixed-Humid
75022,Hot-Humid
75023,Hot-Humid
75024,Hot-Humid
75025,Hot-Humid
75026,N/A
75027,N/A
75028,Hot-Humid
75029,N/A
75030,N/A
75032,Hot-Humid
75033,Hot-Humid
75034,Hot-Humid
75035,Hot-Humid
75037,Hot-Humid
75038,Hot-Humid
75039,Hot-Humid
75040,Hot-Humid
75041,Hot-Humid
75042,Hot-Humid
75043,Hot-Humid
75044,Hot-Humid
75045,N/A
75046,N/A
75047,N/A
75048,Hot-Humid
75049,N/A
75050,Hot-Humid
75051,Hot-Humid
75052,Hot-Humid
75053,N/A
75054,Hot-Humid
75056,Hot-Humid
75057,Hot-Humid
75058,Mixed-Humid
75060,Hot-Humid
75061,Hot-Humid
75062,Hot-Humid
75063,Hot-Humid
75065,Hot-Humid
75067,Hot-Humid
75068,Hot-Humid
75069,Hot-Humid
75070,Hot-Humid
75071,Hot-Humid
75074,Hot-Humid
75075,Hot-Humid
75076,Mixed-Humid
75077,Hot-Humid
75078,Hot-Humid
75080,Hot-Humid
75081,Hot-Humid
75082,Hot-Humid
75083,N/A
75085,N/A
75086,N/A
75087,Hot-Humid
75088,Hot-Humid
75089,Hot-Humid
75090,Mixed-Humid
75091,N/A
75092,Mixed-Humid
75093,Hot-Humid
75094,Hot-Humid
75097,N/A
75098,Hot-Humid
75099,Hot-Humid
75101,N/A
75102,Hot-Humid
75103,Hot-Humid
75104,Hot-Humid
75105,Hot-Humid
75106,N/A
75109,Hot-Humid
75110,Hot-Humid
75114,Hot-Humid
75115,Hot-Humid
75116,Hot-Humid
75117,Hot-Humid
75118,N/A
75119,Hot-Humid
75120,N/A
75121,N/A
75123,N/A
75124,Hot-Humid
75125,Hot-Humid
75126,Hot-Humid
75127,Hot-Humid
75132,N/A
75134,Hot-Humid
75135,Hot-Humid
75137,Hot-Humid
75138,N/A
75140,Hot-Humid
75141,Hot-Humid
75142,Hot-Humid
75143,Hot-Humid
75144,Hot-Humid
75146,Hot-Humid
75147,Hot-Humid
75148,Hot-Humid
75149,Hot-Humid
75150,Hot-Humid
75151,N/A
75152,Hot-Humid
75153,Hot-Humid
75154,Hot-Humid
75155,Hot-Humid
75156,Hot-Humid
75157,N/A
75158,Hot-Humid
75159,Hot-Humid
75160,Hot-Humid
75161,Hot-Humid
75163,Hot-Humid
75164,N/A
75165,Hot-Humid
75166,Hot-Humid
75167,Hot-Humid
75168,N/A
75169,Hot-Humid
75172,Hot-Humid
75173,Hot-Humid
75180,Hot-Humid
75181,Hot-Humid
75182,Hot-Humid
75185,N/A
75187,N/A
75189,Hot-Humid
75201,Hot-Humid
75202,Hot-Humid
75203,Hot-Humid
75204,Hot-Humid
75205,Hot-Humid
75206,Hot-Humid
75207,Hot-Humid
75208,Hot-Humid
75209,Hot-Humid
75210,Hot-Humid
75211,Hot-Humid
75212,Hot-Humid
75214,Hot-Humid
75215,Hot-Humid
